cik,ticker,name,country,currency,CY,PY,CY_afs_unrealized_loss,CY_afs_unrealized_gain,CY_afs_fair_value,CY_afs_historical_value,CY_deposits,CY_htm_fair_value,CY_htm_unrealized_gain,CY_htm_unrealized_loss,CY_htm_historical_value,CY_notes_historical_value,CY_total_assets,CY_total_liabilities,CY_net_income,CY_oci,PY_afs_unrealized_loss,PY_afs_unrealized_gain,PY_afs_fair_value,PY_afs_historical_value,PY_deposits,PY_htm_fair_value,PY_htm_unrealized_gain,PY_htm_unrealized_loss,PY_htm_historical_value,PY_notes_historical_value,PY_total_assets,PY_total_liabilities,PY_net_income,PY_oci,CY_afs_unrealized_loss_stmt_item_name,CY_afs_unrealized_gain_stmt_item_name,CY_afs_fair_value_stmt_item_name,CY_afs_historical_value_stmt_item_name,CY_deposits_stmt_item_name,CY_htm_fair_value_stmt_item_name,CY_htm_unrealized_gain_stmt_item_name,CY_htm_unrealized_loss_stmt_item_name,CY_htm_historical_value_stmt_item_name,CY_notes_historical_value_stmt_item_name,CY_total_assets_stmt_item_name,CY_total_liabilities_stmt_item_name,CY_net_income_stmt_item_name,CY_oci_stmt_item_name,PY_afs_unrealized_loss_stmt_item_name,PY_afs_unrealized_gain_stmt_item_name,PY_afs_fair_value_stmt_item_name,PY_afs_historical_value_stmt_item_name,PY_deposits_stmt_item_name,PY_htm_fair_value_stmt_item_name,PY_htm_unrealized_gain_stmt_item_name,PY_htm_unrealized_loss_stmt_item_name,PY_htm_historical_value_stmt_item_name,PY_notes_historical_value_stmt_item_name,PY_total_assets_stmt_item_name,PY_total_liabilities_stmt_item_name,PY_net_income_stmt_item_name,PY_oci_stmt_item_name
0000824410,SASR,Sandy Spring Bancorp Inc.,United States,USD,2022-12-31,2021-12-31,152382000,77000,,,10953421000,220123000,0,39329000,,,13833119000,12349351000,166299000,42887000,15420000,14966000,1465896000,1466350000,10624731000,0,0,0,,9967091000,12590726000,11071047000,235107000,207863000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000767405,SBFG,SB Financial Group Inc.,United States,USD,2022-12-31,2021-12-31,40673000,14000,238780000,279439000,1086665000,,,,,961630000,1335633000,1217205000,12521000,-17754000,3623000,1287000,263259000,265595000,1113045000,,,,,822401000,1330854000,1185925000,18277000,14222000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000730708,SBCF,Seacoast Banking Corporation of Florida,United States,USD,2022-12-31,2021-12-31,248662000,1101000,,,9981595000,617741000,64000,129731000,,,12145762000,10537987000,106507000,-74532000,20857000,11518000,,,8067589000,627398000,3828000,15070000,638640000,,9681433000,8370697000,124403000,97039000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001130144,BSRR,Sierra Bancorp,United States,USD,2022-12-31,2021-12-31,50382000,726000,,,2846164000,328011000,585000,9518000,,,3608590000,3305008000,7113000,-34084000,2914000,18769000,973314000,957459000,2781572000,0,,,,1987861000,3371014000,3008520000,9621000,35774000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,,,,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000090498,SFNC,Simmons First National Corporation,United States,USD,2022-12-31,2021-12-31,478932000,373000,,,22548094000,3063233000,283000,696756000,,,27461061000,24191699000,256412000,-250603000,61321000,44005000,,7130861000,19366548000,1517378000,6398000,18241000,,,24724759000,21475918000,271156000,200885000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001038773,SMBK,SmartFinancial Inc.,United States,USD,2022-12-31,2021-12-31,45346000,23000,483893000,529216000,4077100000,260613000,,25336000,,143000,4637498000,4205046000,43022000,6255000,1903000,1936000,482453000,482420000,4021938000,76946000,83000,106000,,64000,4611579000,4182149000,34790000,34050000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001163668,SPFI,South Plains Financial Inc.,United States,USD,2022-12-31,2021-12-31,102785000,27000,701711000,804469000,3406430000,,,,,2748081000,3944063000,3587049000,58240000,-20570000,4831000,16440000,724504000,712895000,3341222000,,,,,2437577000,3901855000,3494428000,58614000,50977000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001090009,SFST,Southern First Bancshares Inc.,United States,USD,2022-12-31,2021-12-31,,,93347000,110323000,3133864000,,,,,3273363000,3691981000,3397469000,29115000,16445000,1881000,944000,120281000,121218000,2563826000,,,,,2459469000,2925548000,2647647000,46711000,44948000,,,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableNetReportedAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000916907,SMBC,Southern Missouri Bancorp Inc.,United States,USD,2022-06-30,2021-06-30,22475000,109000,,,2815075000,,,,,,3214782000,2894010000,13084000,,1141000,4875000,207020000,203286000,2330803000,,,,,2200244000,2700530000,2417107000,13688000,,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,,,,,,Assets,Liabilities,NetIncomeLoss,,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableNetReportedAmount,Assets,Liabilities,NetIncomeLoss,
0001689731,SSBK,Southern States Bancshares Inc.,United States,USD,2022-12-31,2021-12-31,15033000,103000,,,1720743000,15365000,0,4287000,,,2045204000,1863485000,27071000,13910000,436000,3291000,,,1556451000,19910000,364000,126000,,,1782592000,1605394000,18567000,17486000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000705432,SBSI,Southside Bancshares Inc.,United States,USD,2022-12-31,2021-12-31,90142000,1282000,1299014000,1387874000,6198019000,1149156000,4565000,182138000,,,7558636000,6812639000,105020000,,4950000,113681000,2764325000,2655594000,5722327000,95235000,4455000,0,,3609889000,7259602000,6347430000,113401000,,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,Assets,Liabilities,NetIncomeLoss,,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,LoansAndLeasesReceivableNetReportedAmount,Assets,Liabilities,NetIncomeLoss,
0000764038,SSB,SouthState Corporation,United States,USD,2022-12-31,2021-12-31,893373000,4054000,5326822000,6216141000,36350623000,2250168000,,433073000,2683241000,30177862000,43918696000,38843769000,496049000,-159893000,63798000,35980000,5193478000,5221296000,35054829000,1778064000,318000,42155000,1819901000,23928166000,41838456000,37035516000,475543000,406808000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001473844,STEL,Stellar Bancorp Inc.,United States,USD,2022-12-31,2021-12-31,186103000,4773000,,,9267632000,,,,,,10900437000,9517261000,51432000,-110071000,14818000,37920000,425046000,421193000,6047639000,,,,,2875291000,7104954000,6288486000,81553000,65364000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,Deposits,,,,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000835324,SYBT,Stock Yards Bancorp Inc.,United States,USD,2022-12-31,2021-12-31,153709000,349000,1144617000,1297977000,6391252000,431833000,0,41384000,473217000,5205918000,7496261000,6735829000,29910000,-14624000,15362000,5281000,1180298000,1190379000,5787514000,0,,,0,4169303000,6646025000,5970156000,74645000,57964000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,ProfitLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,,,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,ProfitLoss,ComprehensiveIncomeNetOfTax
0000811808,SMMF,Summit Financial Group Inc.,United States,USD,2022-12-31,2021-12-31,50587000,721000,405201000,455067000,3169879000,86627000,0,9536000,96163000,3082818000,3916692000,3562162000,53216000,36255000,3763000,6223000,401103000,398643000,2943089000,101242000,3187000,5000,98060000,2761391000,3576719000,3249246000,45738000,45775000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000811808,SSBI,Summit State Bank,United States,USD,2022-12-31,2021-12-31,50587000,721000,405201000,455067000,3169879000,86627000,0,9536000,96163000,3082818000,3916692000,3562162000,53216000,36255000,3763000,6223000,401103000,398643000,2943089000,101242000,3187000,5000,98060000,2761391000,3576719000,3249246000,45738000,45775000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000719739,SIVB,"SVB Financial Group**(Failed - Shutdown on Mar 10, 2023)**",United States,USD,2022-12-31,2021-12-31,2533000000,0,26069000000,28602000000,173109000000,76169000000,2000000,15160000000,91327000000,74250000000,211793000000,195498000000,1609000000,-230000000,313000000,164000000,27221000000,27370000000,189203000000,97227000000,368000000,1343000000,98202000000,66276000000,211308000000,194699000000,2073000000,1201000000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,ProfitLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,ProfitLoss,ComprehensiveIncomeNetOfTax
0001077428,TCBI,Texas Capital Bancshares Inc.,United States,USD,2022-12-31,2021-12-31,385205000,3000,,3000846000,22856880000,,,,,19033871000,28414642000,25359291000,217251000,-38750000,69962000,9563000,3538201000,3598600000,28109365000,,,,0,22871961000,34731738000,31522122000,65130000,190450000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableNetReportedAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,HeldToMaturitySecurities,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001295401,TBBK,The Bancorp Inc,United States,USD,2022-12-31,2021-12-31,41143000,217000,766016000,806942000,7030113000,,,,,5482121000,7903000000,7208969000,130213000,93665000,5584000,14081000,953709000,945212000,5976911000,,,,,3739171000,6843239000,6190785000,110653000,99236000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,NotesReceivableGross,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0000855874,TCFC,The Community Financial Corporation,United States,USD,2022-12-31,2021-12-31,58352000,73000,462746000,521025000,2088463000,,,,,,2410017000,2223006000,28317000,-12823000,6029000,3390000,497839000,500478000,2056164000,,,,,,2327306000,2119173000,25886000,19430000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
0001781730,TCBX,Third Coast Bancshares Inc.,United States,USD,2022-12-31,2021-12-31,6348000,297000,176067000,182118000,3236146000,,,,,3107551000,3773148000,3391368000,7525000,15163000,1000,999000,26432000,25434000,2141199000,,,,,2068724000,2499412000,2200405000,354000,12538000,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleDebtSecuritiesAmortizedCostBasis,Deposits,,,,,LoansAndLeasesReceivableGrossCarryingAmount,Assets,Liabilities,NetIncomeLoss,ComprehensiveIncomeNetOfTax
